brand_id,size_id,price,bar_id,published
5,6,3,,true
25,4,2.5,,true
12,4,2.5,,true
40,4,2.5,,true
14,4,2.5,,true
10,4,2.5,,true
55,4,2.5,,true
35,4,2.5,,true
11,1,1.2,,true
13,1,1.2,,true
34,4,1.5,,true
11,1,1.2,,true
13,1,1.35,,true
11,2,2.5,,true
11,1,1.3,,true
11,2,3,,true
13,3,1.5,,true
11,3,1.1,,true
40,4,2.5,,true
12,4,2.5,,true
34,4,2.5,,true
4,4,2.5,,true
2,1,1.5,,true
11,2,1.6,,true
11,3,1.4,,true
11,1,1,,true
11,2,2,,true
13,1,1.5,,true
11,1,1.5,,true
11,6,3.5,,true
13,1,1.5,,true
34,4,2.5,,true
12,4,3,,true
11,1,1.2,,true
11,6,3,,true
13,1,1.2,,true
25,4,2.5,,true
12,4,2.5,,true
34,4,2,,true
11,1,1.2,,true
11,6,3,,true
13,1,1.2,,true
5,1,1.5,,true
5,6,3,,true
13,3,1.5,,true
2,2,2.55,,true
40,4,2.55,,true
2,2,2.55,,true
40,4,2.55,,true
5,1,1.5,,true
5,6,3,,true
13,3,1.5,,true
2,2,2.55,654,true
40,4,2.55,654,true
5,1,1.5,653,true
5,6,3,653,true
13,3,1.5,653,true
11,1,1.2,652,true
11,6,3,652,true
13,1,1.2,652,true
11,1,1.2,651,true
11,6,3,651,true
13,1,1.2,651,true
25,4,2.5,651,true
12,4,2.5,651,true
34,4,2,651,true
11,1,1.2,618,true
11,2,2.2,618,true
11,3,1,618,true
13,1,1.2,618,true
11,1,1.2,619,true
11,2,2.2,619,true
25,4,2,619,true
40,4,2.2,619,true
13,1,1.2,619,true
13,2,2.2,619,true
4,4,1.8,619,true
11,4,1.8,619,true
11,1,1.5,620,true
11,2,2.5,620,true
11,1,1.3,621,true
11,3,1,621,true
11,6,2.5,621,true
11,1,1.5,650,true
11,6,3.5,650,true
13,1,1.5,650,true
34,4,2.5,650,true
12,4,3,650,true
11,1,1,,true
11,2,2,,true
13,1,1.5,,true
11,2,1.6,648,true
11,3,1.4,648,true
2,1,1.5,647,true
11,1,1.3,646,true
11,2,3,646,true
13,3,1.5,646,true
11,3,1.1,646,true
40,4,2.5,646,true
12,4,2.5,646,true
34,4,2.5,646,true
4,4,2.5,646,true
11,1,1.1,622,true
11,2,2.2,622,true
13,1,1.2,622,true
11,1,1.1,623,true
11,2,2.2,623,true
29,4,1.8,623,true
40,4,1.8,623,true
12,4,2,623,true
25,4,1.8,623,true
11,1,1.5,624,true
11,1,1.5,625,true
11,2,2.7,625,true
12,4,2.5,625,true
13,1,1.5,625,true
13,2,2.7,625,true
34,4,2,625,true
11,1,1.5,626,true
11,2,3,626,true
13,1,1.5,626,true
13,2,3,626,true
18,1,1.4,,true
18,2,1.65,,true
38,4,2.5,,true
11,1,1,627,true
11,2,2,627,true
11,3,0.8,627,true
25,4,1.5,627,true
34,4,1.5,627,true
13,1,1,627,true
13,2,2,627,true
11,1,1.2,637,true
11,2,1.5,637,true
13,1,1.5,637,true
11,1,1.2,645,true
13,1,1.35,645,true
11,2,2.5,645,true
11,1,1.2,644,true
13,1,1.2,644,true
34,4,1.5,644,true
19,1,0.5,638,true
19,2,1,638,true
11,3,1,638,true
42,3,1,638,true
11,1,1.1,,true
11,2,2,,true
11,4,1.8,,true
34,4,1.4,,true
13,1,1.2,,true
11,1,1.1,628,true
11,2,2,628,true
11,4,1.8,628,true
34,4,1.4,628,true
13,1,1.2,628,true
11,1,1.2,629,true
13,1,1.2,629,true
11,2,2,629,true
13,2,2,629,true
20,1,1.25,630,true
20,2,2.4,630,true
20,1,1.2,,true
20,2,1.5,,true
10,4,2.5,,true
40,4,2.5,,true
71,4,2.5,,true
25,4,2.5,,true
12,4,2.5,,true
20,1,1.2,,true
20,2,1.5,,true
10,4,2.5,,true
40,4,2.5,,true
71,4,2.5,,true
25,4,2.5,,true
12,4,2.5,,true
20,1,1.2,,true
20,2,1.5,,true
10,4,2.5,,true
40,4,2.5,,true
71,4,2.5,,true
25,4,2.5,,true
12,4,2.5,,true
20,1,1.2,,true
20,2,1.5,,true
10,4,2.5,,true
40,4,2.5,,true
71,4,2.5,,true
25,4,2.5,,true
12,4,2.5,,true
11,1,1.3,,true
11,2,2.4,,true
12,4,2.4,,true
13,2,2.4,,true
13,1,1.3,,true
34,4,2.4,,true
40,4,2.4,,true
4,4,2.4,,true
14,4,2.4,,true
25,4,2.4,,true
11,1,1.1,633,true
11,1,1.3,632,true
11,2,2.4,632,true
12,4,2.4,632,true
13,2,2.4,632,true
13,1,1.3,632,true
34,4,2.4,632,true
40,4,2.4,632,true
4,4,2.4,632,true
14,4,2.4,632,true
25,4,2.4,632,true
11,1,1.1,631,true
11,2,2.2,631,true
11,3,0.9,631,true
26,4,3.5,631,true
34,4,1.6,631,true
25,4,1.5,631,true
12,4,2.4,631,true
10,4,2.4,631,true
13,1,1.1,631,true
13,2,2.2,631,true
5,1,1,,true
5,2,2.2,,true
13,3,1.2,,true
10,4,3,,true
52,4,3,,true
7,4,3,,true
8,4,3,,true
32,4,3,,true
16,4,3,,true
26,4,3,,true
5,1,1.5,,true
5,6,3,,true
25,4,2.5,,true
12,4,2.5,,true
40,4,2.5,,true
14,4,2.5,,true
10,4,2.5,,true
55,4,2.5,,true
35,4,2.5,,true
18,1,1.4,635,true
18,2,1.65,635,true
38,4,2.5,635,true
11,1,1.3,,true
11,2,3,,true
29,4,3,,true
40,4,4,,true
13,1,1.3,,true
34,4,2.5,,true
12,4,3,,true
25,4,2.5,,true
13,2,2.35,,true
11,2,2.35,,true
12,4,4,,true
25,4,4,,true
11,2,1.6,,true
11,3,1,,true
13,2,1.6,,true
35,2,1.6,,true
11,1,1.2,,true
13,1,1.2,,true
11,1,1.2,,true
13,1,1.2,,true
11,2,2.3,,true
13,2,2.3,,true
11,1,1.3,,true
11,2,3,,true
13,1,1.3,,true
13,2,3,,true
11,3,1,,true
38,4,2,,true
29,4,2,,true
20,4,2,,true
40,4,2.5,,true
15,4,4,,true
17,5,4,,true
39,4,2,,true
11,1,1.6,,true
11,2,3,,true
13,1,1.6,,true
13,2,3,,true
11,1,1.5,,true
11,2,2.75,,true
13,1,1.5,,true
13,2,2.75,,true
11,6,3.75,,true
7,4,2.5,,true
33,4,3,,true
24,4,3,,true
25,4,2.5,,true
11,1,1.5,,true
11,2,2.75,,true
13,1,1.5,,true
13,2,2.75,,true
11,17,3.75,,true
7,4,2.5,,true
33,4,3,,true
24,4,3,,true
25,4,2.5,,true
11,1,1.2,,true
13,1,1.2,,true
11,6,2,,true
11,3,1.2,,true
11,3,1.5,,true
40,4,2.5,,true
10,4,2.5,,true
11,1,1.2,,true
13,1,1.5,,true
11,2,2.4,,true
11,3,1.2,,true
25,1,1.2,,true
25,2,1.5,,true
25,6,3,,true
11,3,1.2,,true
11,1,1.2,,true
11,2,1.5,,true
13,1,1.2,,true
13,2,1.5,,true
25,4,2,,true
24,4,2,,true
11,1,1.1,,true
13,1,1.1,,true
11,3,1,,true
12,4,1.8,,true
11,1,1.1,,true
13,1,1.1,,true
11,3,1,,true
12,4,1.8,,true
2,1,1.5,,true
2,2,2.4,,true
11,3,1.5,,true
10,4,3,,true
2,1,1.5,,true
2,2,2.4,,true
13,3,1.5,,true
10,4,3,,true
2,1,1.5,,true
2,2,2.4,,true
13,3,1.5,,true
10,4,3,,true
2,1,1.5,,true
2,2,2.4,,true
13,3,1.5,,true
10,4,3,,true
11,1,1.2,674,true
25,4,1.8,674,true
14,1,2,674,true
7,4,2,674,true
11,1,1.2,,true
25,4,1.8,,true
14,1,2,,true
7,4,2,,true
11,1,1.3,656,true
11,2,3,656,true
29,4,3,656,true
40,4,4,656,true
13,1,1.3,656,true
34,4,2.5,656,true
12,4,3,656,true
25,4,2.5,656,true
13,2,2.35,657,true
11,2,2.35,657,true
12,4,4,657,true
25,4,4,657,true
11,1,1.1,670,true
13,1,1.1,670,true
11,3,1,670,true
12,4,1.8,670,true
11,1,1.1,669,true
13,1,1.1,669,true
11,3,1,669,true
12,4,1.8,669,true
11,1,1.2,668,true
11,2,1.5,668,true
13,1,1.2,668,true
13,2,1.5,668,true
25,4,2,668,true
24,4,2,668,true
25,1,1.2,667,true
25,2,1.5,667,true
25,6,3,667,true
11,3,1.2,667,true
11,1,1.6,,true
11,2,3,,true
13,1,1.6,,true
13,2,3,,true
11,2,1.6,658,true
11,3,1,858,true
13,2,1.6,858,true
35,2,1.6,858,true
11,1,1.2,666,true
13,1,1.5,666,true
11,2,2.4,666,true
11,3,1.2,666,true
11,3,1.5,665,true
40,4,2.5,665,true
10,4,2.5,665,true
11,1,1.2,664,true
13,1,1.2,664,true
11,6,2,664,true
11,3,1.2,664,true
11,1,1.5,,true
11,2,2.75,,true
13,1,1.5,,true
13,2,2.75,,true
11,17,3.75,,true
7,4,2.5,,true
33,4,3,,true
24,4,3,,true
25,4,2.5,,true
11,1,1.2,659,true
13,1,1.2,659,true
11,1,1.2,660,true
13,1,1.2,660,true
11,2,2.3,660,true
13,2,2.3,660,true
11,1,1.3,,true
11,2,3,,true
13,1,1.3,,true
13,2,3,,true
11,3,1,,true
38,4,2,,true
29,4,2,,true
20,4,2,,true
40,4,2.5,,true
15,4,4,,true
17,5,4,,true
39,4,2,,true
2,1,1.5,,true
2,2,2.4,,true
11,3,1.5,,true
10,4,3,,true
2,1,1.5,,true
2,2,2.4,,true
13,3,1.5,,true
10,4,3,,true
2,1,1.5,,true
2,2,2.4,,true
13,3,1.5,,true
10,4,3,,true
2,1,1.5,,true
2,2,2.4,,true
13,3,1.5,,true
10,4,3,,true
43,1,3.25,,true
35,2,3.45,,true
35,6,3.95,,true
8,4,3.25,,true
10,4,3.25,,true
5,1,1.5,,true
5,6,3,,true
25,4,2.5,,true
12,4,2.5,,true
40,4,2.5,,true
14,4,2.5,,true
10,4,2.5,,true
55,4,2.5,,true
35,4,2.5,,true
90,3,1.5,,true
11,1,1,,true
11,6,1.5,,true
60,1,0.4,,true
60,13,0.8,,true
65,4,1.5,,true
84,4,1.5,,true
85,4,1.5,,true
29,2,2.7,,true
29,6,4.5,,true
80,4,3.35,,true
82,4,2.9,,true
79,4,2.9,,true
2,4,3,,true
8,4,2.9,,true
11,1,1.2,,true
11,2,2.3,,true
13,1,1.2,,true
13,2,2.3,,true
34,4,1.6,,true
43,1,3.25,,true
35,2,3.45,,true
35,6,3.95,,true
8,4,3.25,,true
10,4,3.25,,true
11,1,1.2,,true
11,12,2.4,,true
34,4,1.5,,true
13,1,1.25,,true
6,3,1.25,,true
44,3,1.25,,true
19,1,1,,true
42,1,1.2,,true
38,2,2.5,,true
41,4,2.5,,true
19,12,1.9,,true
38,1,1.2,,true
11,13,1.5,,true
11,1,1,,true
78,6,5,,true
78,1,2.8,,true
11,4,3,,true
25,4,3.5,,true
36,4,3.2,,true
24,15,2.8,,true
24,12,4.45,,true
32,15,2.8,,true
32,12,4.9,,true
83,4,3.8,,true
53,4,3.8,,true
33,4,3.8,,true
33,6,4.9,,true
78,6,5,,true
78,1,2.8,,true
11,4,3,,true
25,4,3.5,,true
36,4,3.2,,true
24,15,2.8,,true
24,12,4.45,,true
32,15,2.8,,true
32,12,4.9,,true
83,4,3.8,,true
53,4,3.8,,true
33,4,3.8,,true
33,6,4.9,,true
74,4,3.8,,true
63,3,3.8,,true
73,15,2.8,,true
73,12,4.9,,true
61,4,3.8,,true
55,4,3.8,,true
16,4,3.8,,true
5,1,1,,true
5,2,2.2,,true
13,3,1.2,,true
88,4,1.5,,true
5,1,1,636,true
5,2,2.2,636,true
13,3,1.2,636,true
88,4,1.5,636,true
5,1,1.5,643,true
5,6,3,643,true
25,4,2.5,643,true
12,4,2.5,643,true
40,4,2.5,643,true
14,4,2.5,643,true
10,4,2.5,643,true
55,4,2.5,643,true
35,4,2.5,643,true
90,3,1.5,643,true
62,4,2.5,643,true
10,4,3,655,true
52,4,3,655,true
7,4,3,655,true
8,4,3,655,true
32,4,3,655,true
16,4,3,655,true
26,4,3,655,true
87,4,3,655,true
11,1,1.3,,true
11,2,3,,true
13,1,1.3,,true
13,2,3,,true
11,3,1,,true
38,4,2,,true
29,4,2,,true
20,4,2,,true
40,4,2.5,,true
15,4,4,,true
17,5,4,,true
39,4,2,,true
89,4,2,,true
11,1,1.3,661,true
11,2,3,661,true
13,1,1.3,661,true
13,2,3,661,true
11,3,1,661,true
38,4,2,661,true
29,4,2,661,true
20,4,2,661,true
40,4,2.5,661,true
15,4,4,661,true
17,5,4,661,true
39,4,2,661,true
89,4,2,661,true
11,1,1.6,662,true
11,2,3,662,true
13,1,1.6,662,true
13,2,3,662,true
11,1,1.5,663,true
11,2,2.75,663,true
13,1,1.5,663,true
13,2,2.75,663,true
11,17,3.75,663,true
7,4,2.5,663,true
33,4,3,663,true
24,4,3,663,true
25,4,2.5,663,true
2,1,1.5,,true
2,2,2.4,,true
13,3,1.5,,true
10,4,3,,true
86,4,3,,true
2,1,1.5,673,true
2,2,2.4,673,true
13,3,1.5,673,true
10,4,3,673,true
86,4,3,673,true
2,1,1.5,672,true
2,2,2.4,672,true
13,3,1.5,672,true
10,4,3,672,true
86,4,3,672,true
2,1,1.5,671,true
2,2,2.4,671,true
11,3,1.5,671,true
10,4,3,671,true
86,4,3,671,true
11,1,1.1,,true
11,3,1.1,,true
13,1,1.15,,true
11,1,1.1,,true
13,1,1.1,,true
11,2,2,,true
13,2,2,,true
11,1,1.1,,true
13,1,1,,true
11,2,2,,true
13,2,2,,true
11,3,1,,true
11,4,1.1,,true
11,1,1.25,,true
13,1,1.25,,true
11,12,2.5,,true
13,12,2.5,,true
11,1,1.2,,true
13,1,1.2,,true
11,1,1.1,,true
13,1,1.2,,true
11,3,1,,true
11,1,1.2,,true
13,3,1,,true
11,6,2.5,,true
40,4,2.5,,true
20,4,2.5,,true
92,4,2.5,,true
14,4,2.5,,true
11,3,1,,true
18,1,1.5,,true
18,6,2.8,,true
42,1,1.5,,true
11,4,1.5,,true
40,4,2.2,,true
38,4,2.2,,true
11,4,3,,true
16,4,3.5,,true
10,4,3.5,,true
34,4,3,,true
13,4,3,,true
11,1,1.2,,true
11,6,3,,true
34,4,1.5,,true
18,2,1.8,,true
24,4,2.5,,true
12,4,2.5,,true
37,4,2.5,,true
11,1,1.2,,true
13,3,1,,true
11,1,1.1,700,true
13,1,1.1,700,true
34,4,1.4,700,true
11,3,1.1,700,true
2,1,1.2,,true
3,1,1.2,,true
40,4,2,,true
11,1,1.2,,true
13,1,1.2,,true
11,2,2.3,,true
11,1,1.5,,true
11,2,3,,true
13,3,1.7,,true
11,8,8,,true
11,3,1,,true
11,4,2.5,,true
11,1,1.2,,true
13,1,1.2,,true
11,3,1,,true
11,8,6,,true
20,1,1.3,,true
20,2,2,,true
71,1,1.3,,true
11,4,2.5,,true
25,4,3,,true
11,1,1.6,,true
11,2,3.1,,true
5,1,1.6,,true
5,2,3.1,,true
13,4,2.3,,true
24,15,2.5,,true
24,12,4.6,,true
33,15,2.3,,true
33,12,4.3,,true
78,15,2.3,,true
78,12,4.3,,true
73,15,1.7,,true
73,12,3.3,,true
25,15,1.7,,true
25,12,3.3,,true
53,4,3.5,,true
20,4,3.5,,true
7,4,2.5,,true
29,4,2.3,,true
8,4,3,,true
53,4,3.5,,true
20,4,2.3,,true
7,4,2.5,,true
29,4,2.3,,true
8,4,3,,true
55,4,3,,true
10,4,3,,true
16,4,3.2,,true
44,4,2.3,,true
34,4,2.3,,true
53,4,3.5,,true
20,4,2.3,,true
7,4,2.5,,true
29,4,2.3,,true
8,4,3,,true
55,4,3,,true
10,4,3,,true
16,4,3.2,,true
44,4,2.3,,true
34,4,2.3,,true
11,1,1.6,,true
11,2,3.1,,true
5,1,1.6,,true
5,2,3.1,,true
13,4,2.3,,true
53,4,3.5,,true
20,4,2.3,,true
7,4,2.5,,true
29,4,2.3,,true
8,4,3,,true
55,4,3,,true
10,4,3,,true
16,4,3.2,,true
44,4,2.3,,true
34,4,2.3,,true
11,1,1.6,,true
11,2,3.1,,true
5,1,1.6,,true
5,2,3.1,,true
13,4,2.3,,true
24,15,2.5,,true
24,12,4.6,,true
33,15,2.3,,true
33,12,4.3,,true
78,15,2.3,,true
11,1,1.2,,true
13,1,1.2,,true
11,3,1.2,,true
12,4,2,,true
19,1,0.6,,true
11,1,1.1,,true
13,1,1.1,,true
11,2,1.3,,true
11,6,2.5,,true
11,3,1.1,,true
12,4,2.5,,true
34,4,1.8,,true
20,1,1.2,,true
11,3,1.1,,true
13,3,1.2,,true
11,1,1.1,,true
13,3,1,,true
11,3,1,,true
35,3,1,,true
11,2,2,,true
11,1,1.1,,true
13,1,1.2,,true
11,2,2.5,,true
11,3,1.1,,true
34,3,1.2,,true
11,1,1.1,,true
13,1,1.1,,true
11,2,2.5,,true
34,3,1.1,,true
11,1,1.5,,true
11,2,1.9,,true
13,1,1.5,,true
13,2,1.9,,true
40,4,2.5,,true
12,4,2.5,,true
11,1,1.2,,true
11,2,2.25,,true
13,1,1.2,,true
2,1,1.2,,true
3,1,1.2,,true
2,2,1.8,,true
40,3,2,,true
11,1,1.5,,true
11,2,2,,true
13,1,1.5,,true
11,1,2.9,,true
11,2,4,,true
13,3,2.9,,true
25,4,4.1,,true
12,4,4.1,,true
11,1,1.6,,true
11,2,2.2,,true
13,3,1.6,,true
12,4,2.8,,true
11,1,1.3,,true
11,2,1.5,,true
6,3,1.5,,true
11,6,4,,true
12,4,2,,true
11,3,1,,true
34,4,1.5,,true
29,1,1.5,,true
11,3,1.1,,true
40,4,2.5,,true
80,4,2.5,,true
8,4,2.5,,true
35,1,1.2,,true
43,1,1.2,,true
35,6,3.3,,true
19,1,1.2,,true
42,3,1.2,,true
19,2,2.3,,true
11,3,1.2,,true
10,4,2.5,,true
40,4,2.5,,true
95,16,2.5,,true
83,4,2.5,,true
80,4,2.5,,true
16,4,2.5,,true
12,4,2.5,,true
55,4,2.6,,true
86,4,2.6,,true
11,1,1.2,,true
13,1,1.2,,true
11,1,1.3,,true
11,2,2.5,,true
13,1,1.3,,true
11,2,2,,true
12,4,3,,true
13,2,2,,true
25,4,4,,true
2,4,4,,true
12,4,4,,true
11,1,1.3,,true
13,1,1.3,,true
11,2,3.5,,true
12,4,3,,true
34,4,2.5,,true
16,4,3,,true
24,4,3,,true
6,3,1.3,,true
11,3,1.5,,true
13,3,1.5,,true
40,4,3,,true
25,4,3,,true
10,4,3,,true
11,1,1.3,,true
13,1,1.3,,true
11,2,3,,true
11,1,2.1,,true
11,2,2.8,,true
11,6,9,,true
6,3,2.1,,true
11,1,1.2,,true
11,2,2,,true
13,1,1.2,,true
13,2,2,,true
13,3,1.2,,true
34,3,1.2,,true
18,1,1.2,,true
13,3,1.2,,true
19,1,1.2,,true
19,6,2.5,,true
18,1,1.2,74,true
42,1,1.3,74,true
18,12,2.5,74,true
19,1,1.2,,true
19,6,2.5,,true
19,1,1,,true
42,1,1.2,,true
38,2,2.5,,true
41,4,2.5,,true
19,12,1.9,,true
38,1,1.2,,true
94,4,2.5,,true
95,16,6,,true
91,4,2.5,,true
93,4,2.5,,true
27,13,2.5,93,true
20,4,1.5,93,true
33,5,3.5,93,true
10,4,2.5,93,true
7,4,2.5,93,true
15,4,3.3,93,true
32,1,2.8,93,true
22,1,3.3,93,true
26,4,3.3,93,true
17,5,3.5,93,true
23,4,3,93,true
11,1,1.1,,true
13,1,1.2,,true
11,1,1.1,,true
13,1,1.2,,true
11,1,1,,true
11,3,1,,true
12,4,1.5,,true
34,4,1.5,,true
11,1,1,649,true
11,2,2,649,true
13,1,1.5,649,true
34,4,2,649,true
11,1,1.2,91,true
34,1,1.2,91,true
13,1,1.2,91,true
14,4,1.5,91,true
11,1,1.2,,true
11,13,1.5,,true
11,12,2.2,,true
13,1,1.2,,true
13,13,1.5,,true
13,12,2.2,,true
27,1,2,,true
27,13,2.6,,true
33,13,2.5,,true
33,12,3.3,,true
1,4,2.9,,true
54,4,3,,true
53,4,3,,true
7,4,2.8,,true
8,4,2.5,,true
16,4,3,,true
15,4,3.3,,true
17,5,3.4,,true
52,5,3.4,,true
22,4,3,,true
11,1,1.2,94,true
11,13,1.5,94,true
11,12,2.2,94,true
13,1,1.2,94,true
13,13,1.5,94,true
13,12,2.2,94,true
27,1,2,94,true
27,13,2.6,94,true
33,13,2.5,94,true
33,12,3.3,94,true
1,4,2.9,94,true
54,4,3,94,true
53,4,3,94,true
7,4,2.8,94,true
8,4,2.5,94,true
16,4,3,94,true
15,4,3.3,94,true
17,5,3.4,94,true
52,5,3.4,94,true
22,4,3,94,true
11,1,1,,true
11,3,1,,true
12,4,1.5,,true
34,4,1.5,,true
11,1,1,,true
11,3,1,,true
12,4,1.5,,true
34,4,1.5,,true
11,1,1,737,true
11,3,1,737,true
12,4,1.5,737,true
34,4,1.5,737,true
11,1,1.1,736,true
13,1,1.2,736,true
11,1,1.1,687,true
11,3,1.1,687,true
13,1,1.15,687,true
11,1,1.1,688,true
13,1,1.1,688,true
11,2,2,688,true
13,2,2,688,true
11,1,1.1,,true
13,1,1,,true
11,2,2,,true
13,2,2,,true
11,3,1,,true
11,4,1.1,,true
11,1,1.1,,true
13,1,1,,true
11,2,2,,true
13,2,2,,true
11,3,1,,true
11,4,1.1,,true
11,1,1.1,689,true
13,1,1,689,true
11,2,2,689,true
13,2,2,689,true
11,3,1,689,true
11,4,1.1,689,true
11,1,1.25,690,true
13,1,1.25,690,true
11,12,2.5,690,true
13,12,2.5,690,true
11,1,1.2,691,true
13,1,1.2,691,true
11,1,1.1,692,true
13,1,1.2,692,true
11,3,1,693,true
11,1,1.2,694,true
13,3,1,694,true
11,6,2.5,694,true
40,4,2.5,694,true
20,4,2.5,694,true
92,4,2.5,694,true
14,4,2.5,694,true
11,3,1,694,true
18,1,1.5,695,true
18,6,2.8,695,true
42,1,1.5,695,true
11,4,1.5,695,true
40,4,2.2,695,true
38,4,2.2,695,true
11,4,3,696,true
16,4,3.5,696,true
10,4,3.5,696,true
34,4,3,696,true
13,4,3,696,true
11,1,1.2,697,true
11,6,3,697,true
34,4,1.5,697,true
18,2,1.8,698,true
24,4,2.5,698,true
12,4,2.5,698,true
37,4,2.5,698,true
11,1,1.2,699,true
13,3,1,699,true
2,1,1.2,701,true
3,1,1.2,701,true
40,4,2,701,true
11,1,1.2,702,true
13,1,1.2,702,true
11,2,2.3,702,true
11,1,1.5,703,true
11,2,3,703,true
13,3,1.7,703,true
11,8,8,703,true
11,3,1,703,true
11,4,2.5,703,true
11,1,1.2,704,true
13,1,1.2,704,true
11,3,1,704,true
11,8,6,704,true
20,1,1.3,,true
20,2,2,,true
71,1,1.3,,true
20,1,1.3,705,true
20,2,2,705,true
71,1,1.3,705,true
11,4,2.5,706,true
25,4,3,706,true
53,4,3.5,707,true
20,4,2.3,707,true
7,4,2.5,707,true
29,4,2.3,707,true
8,4,3,707,true
55,4,3,707,true
10,4,3,707,true
16,4,3.2,707,true
44,4,2.3,707,true
34,4,2.3,707,true
11,1,1.6,707,true
11,2,3.1,707,true
5,1,1.6,707,true
5,2,3.1,707,true
13,4,2.3,707,true
24,15,2.5,707,true
24,12,4.6,707,true
33,15,2.3,707,true
33,12,4.3,707,true
78,15,2.3,707,true
11,1,1.2,708,true
13,1,1.2,708,true
11,3,1.2,708,true
12,4,2,708,true
19,1,0.6,709,true
11,1,1.1,710,true
13,1,1.1,710,true
11,2,1.3,710,true
11,6,2.5,710,true
11,3,1.1,710,true
12,4,2.5,710,true
34,4,1.8,710,true
20,1,1.2,711,true
11,3,1.1,711,true
13,3,1.2,711,true
11,1,1.1,713,true
13,1,1.2,713,true
11,2,2.5,713,true
11,3,1.1,713,true
34,3,1.2,713,true
11,1,1.1,714,true
13,1,1.1,714,true
11,2,2.5,714,true
34,3,1.1,714,true
11,1,1.5,715,true
11,2,1.9,715,true
13,1,1.5,715,true
13,2,1.9,715,true
40,4,2.5,715,true
12,4,2.5,715,true
11,1,1.2,716,true
11,2,2.25,716,true
13,1,1.2,716,true
2,1,1.2,59,true
40,4,2.7,59,true
3,1,1.2,59,true
2,2,1.8,59,true
11,1,1.5,717,true
11,2,2,717,true
13,1,1.5,717,true
11,1,2.9,718,true
11,2,4,718,true
13,3,2.9,718,true
25,4,4.1,718,true
12,4,4.1,718,true
11,1,1.6,719,true
11,2,2.2,719,true
13,3,1.6,719,true
12,4,2.8,719,true
11,1,1.3,720,true
11,2,1.5,720,true
6,3,1.5,720,true
11,6,4,720,true
12,4,2,720,true
11,3,1,720,true
34,4,1.5,720,true
29,1,1.5,,true
11,3,1.1,,true
40,4,2.5,,true
80,4,2.5,,true
8,4,2.5,,true
35,1,1.2,722,true
43,1,1.2,722,true
35,6,3.3,722,true
19,1,1.2,723,true
42,3,1.2,723,true
19,2,2.3,723,true
11,3,1.2,723,true
10,4,2.5,723,true
40,4,2.5,723,true
95,16,2.5,723,true
83,4,2.5,723,true
80,4,2.5,723,true
16,4,2.5,723,true
12,4,2.5,723,true
55,4,2.6,724,true
86,4,2.6,724,true
11,1,1.2,725,true
13,1,1.2,725,true
11,1,1.3,726,true
11,2,2.5,726,true
13,1,1.3,726,true
11,2,2,727,true
12,4,3,727,true
13,2,2,727,true
25,4,4,727,true
2,4,4,727,true
12,4,4,727,true
11,1,1.3,728,true
13,1,1.3,728,true
11,2,3.5,728,true
12,4,3,728,true
34,4,2.5,728,true
16,4,3,728,true
24,4,3,728,true
6,3,1.3,728,true
11,3,1.5,729,true
13,3,1.5,729,true
40,4,3,729,true
25,4,3,729,true
10,4,3,729,true
11,1,1.3,730,true
13,1,1.3,730,true
11,2,3,730,true
11,1,2.1,,true
11,2,2.8,,true
11,6,9,,true
6,3,2.1,,true
11,1,2.1,731,true
11,2,2.8,731,true
11,6,9,731,true
6,3,2.1,731,true
11,1,1.2,732,true
11,2,2,732,true
13,1,1.2,732,true
13,2,2,732,true
13,3,1.2,732,true
34,3,1.2,732,true
11,1,1.1,735,true
13,1,1.2,735,true
19,1,1.2,,true
19,6,2.5,,true
11,1,1.1,712,true
13,3,1,712,true
11,3,1,712,true
35,3,1,712,true
11,2,2,712,true
18,1,1.2,733,true
13,3,1.2,733,true
11,1,1.1,587,true
11,3,0.8,587,true
11,4,1,587,true
34,4,1.3,587,true
4,4,1.3,587,true
44,3,1.1,587,true
13,3,1.1,587,true
6,3,1.1,587,true
11,1,1.5,,true
11,2,2.9,,true
12,4,2.5,,true
6,3,1.5,,true
25,4,2.5,,true
34,4,1.5,,true
11,1,1.5,,true
27,4,3.3,,true
33,4,2.85,,true
24,4,2.7,,true
52,5,2.5,,true
24,12,4.5,,true
11,1,1.5,,true
11,2,2.9,,true
12,4,2.5,,true
6,3,1.5,,true
25,4,2.5,,true
34,4,1.5,,true
11,1,1.2,,true
13,1,1.2,,true
11,2,3.6,,true
25,4,2.4,,true
12,4,2.4,,true
11,2,1.7,,true
13,2,1.7,,true
40,4,2.2,,true
12,4,2.2,,true
11,2,1.7,,true
13,2,1.7,,true
40,4,2.2,,true
12,4,2.2,,true
5,1,1.2,,true
90,1,1.2,,true
5,12,3.2,,true
10,4,2.5,,true
11,1,1.2,,true
13,1,1.2,,true
11,2,2,,true
11,3,1.2,,true
15,4,4,,true
28,4,4,,true
20,1,2,,true
89,4,4,,true
15,4,4,,true
28,4,4,,true
20,1,2,,true
89,4,4,,true
99,4,4,,true
98,5,4,,true
11,1,1.9,,true
11,6,5,,true
13,1,1.9,,true
20,1,1.2,63,true
21,2,2,63,true
71,1,1.2,63,true
21,4,2,63,true
11,1,1.5,58,true
27,4,3.3,58,true
33,4,2.85,58,true
24,4,2.7,58,true
52,5,3,58,true
24,12,4.5,58,true
17,5,3,58,true
33,12,4.5,58,true
11,1,1.2,,true
